1,251,251,251,251,251,251,251,251,251,251,251,251,251,251
2,96,96,96,96,96,96,96,96,96,96,96,96,96,96
3,80,80,80,80,80,80,80,80,80,80,80,80,80,80
4,110,110,110,110,110,110,110,110,110,110,110,110,110,110
5,239,239,239,239,239,239,239,239,239,239,239,239,239,239
6,109,109,109,109,109,109,109,109,109,109,109,109,109,109
7,128,128,128,128,128,128,128,128,128,128,128,128,128,128
8,70,70,70,70,70,70,70,70,70,70,70,70,70,70
9,212,212,212,212,212,212,212,212,212,212,212,212,212,212
10,93,93,93,93,93,93,93,93,93,93,93,93,93,93
11,89,89,89,89,89,89,89,89,89,89,89,89,89,89
12,60,60,60,60,60,60,60,60,60,60,60,60,60,60
13,238,238,238,238,238,238,238,238,238,238,238,238,238,238
14,60,60,60,60,60,60,60,60,60,60,60,60,60,60
15,134,134,134,134,134,134,134,134,134,134,134,134,134,134
16,38,38,38,38,38,38,38,38,38,38,38,38,38,38
17,89,89,89,89,89,89,89,89,89,89,89,89,89,89
18,98,98,98,98,98,98,98,98,98,98,98,98,98,98
19,152,152,152,152,152,152,152,152,152,152,152,152,152,152
20,139,139,139,139,139,139,139,139,139,139,139,139,139,139
21,91,91,91,91,91,91,91,91,91,91,91,91,91,91
22,125,125,125,125,125,125,125,125,125,125,125,125,125,125
23,56,56,56,56,56,56,56,56,56,56,56,56,56,56
24,83,83,83,83,83,83,83,83,83,83,83,83,83,83
25,119,119,119,119,119,119,119,119,119,119,119,119,119,119
26,62,62,62,62,62,62,62,62,62,62,62,62,62,62
27,88,88,88,88,88,88,88,88,88,88,88,88,88,88
28,69,69,69,69,69,69,69,69,69,69,69,69,69,69
29,110,110,110,110,110,110,110,110,110,110,110,110,110,110
30,50,50,50,50,50,50,50,50,50,50,50,50,50,50
31,344,344,344,344,344,344,344,344,344,344,344,344,344,344
32,417,417,417,417,417,417,417,417,417,417,417,417,417,417
33,60,60,60,60,60,60,60,60,60,60,60,60,60,60
34,366,366,366,366,366,366,366,366,366,366,366,366,366,366
35,141,141,141,141,141,141,141,141,141,141,141,141,141,141
36,64,64,64,64,64,64,64,64,64,64,64,64,64,64
37,210,210,210,210,210,210,210,210,210,210,210,210,210,210
38,105,105,105,105,105,105,105,105,105,105,105,105,105,105
39,218,218,218,218,218,218,218,218,218,218,218,218,218,218
40,85,85,85,85,85,85,85,85,85,85,85,85,85,85
41,174,174,174,174,174,174,174,174,174,174,174,174,174,174
42,84,84,84,84,84,84,84,84,84,84,84,84,84,84
43,81,81,81,81,81,81,81,81,81,81,81,81,81,81
44,65,65,65,65,65,65,65,65,65,65,65,65,65,65
45,33,33,33,33,33,33,33,33,33,33,33,33,33,33
46,163,163,163,163,163,163,163,163,163,163,163,163,163,163
47,152,152,152,152,152,152,152,152,152,152,152,152,152,152
48,405,405,405,405,405,405,405,405,405,405,405,405,405,405
49,410,410,410,410,410,410,410,410,410,410,410,410,410,410
50,63,63,63,63,63,63,63,63,63,63,63,63,63,63
51,68,68,68,68,68,68,68,68,68,68,68,68,68,68
52,64,64,64,64,64,64,64,64,64,64,64,64,64,64
53,123,123,123,123,123,123,123,123,123,123,123,123,123,123
54,323,323,323,323,323,323,323,323,323,323,323,323,323,323
55,332,332,332,332,332,332,332,332,332,332,332,332,332,332
56,73,73,73,73,73,73,73,73,73,73,73,73,73,73
57,266,266,266,266,266,266,266,266,266,266,266,266,266,266
58,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598
59,170,170,170,170,170,170,170,170,170,170,170,170,170,170
60,174,174,174,174,174,174,174,174,174,174,174,174,174,174
61,93,93,93,93,93,93,93,93,93,93,93,93,93,93
62,84,84,84,84,84,84,84,84,84,84,84,84,84,84
63,200,200,200,200,200,200,200,200,200,200,200,200,200,200
64,157,157,157,157,157,157,157,157,157,157,157,157,157,157
65,327,327,327,327,327,327,327,327,327,327,327,327,327,327
66,78,78,78,78,78,78,78,78,78,78,78,78,78,78
67,59,59,59,59,59,59,59,59,59,59,59,59,59,59
68,57,57,57,57,57,57,57,57,57,57,57,57,57,57
69,109,109,109,109,109,109,109,109,109,109,109,109,109,109
70,57,57,57,57,57,57,57,57,57,57,57,57,57,57
71,156,156,156,156,156,156,156,156,156,156,156,156,156,156
72,476,476,476,476,476,476,476,476,476,476,476,476,476,476
73,95,95,95,95,95,95,95,95,95,95,95,95,95,95
74,120,120,120,120,120,120,120,120,120,120,120,120,120,120
75,84,84,84,84,84,84,84,84,84,84,84,84,84,84
76,52,52,52,52,52,52,52,52,52,52,52,52,52,52
77,127,127,127,127,127,127,127,127,127,127,127,127,127,127
78,56,56,56,56,56,56,56,56,56,56,56,56,56,56
79,148,148,148,148,148,148,148,148,148,148,148,148,148,148
80,73,73,73,73,73,73,73,73,73,73,73,73,73,73
81,85,85,85,85,85,85,85,85,85,85,85,85,85,85
82,110,110,110,110,110,110,110,110,110,110,110,110,110,110
83,126,126,126,126,126,126,126,126,126,126,126,126,126,126
84,188,188,188,188,188,188,188,188,188,188,188,188,188,188
85,60,60,60,60,60,60,60,60,60,60,60,60,60,60
86,119,119,119,119,119,119,119,119,119,119,119,119,119,119
87,122,122,122,122,122,122,122,122,122,122,122,122,122,122
88,482,482,482,482,482,482,482,482,482,482,482,482,482,482
89,47,47,47,47,47,47,47,47,47,47,47,47,47,47
90,222,222,222,222,222,222,222,222,222,222,222,222,222,222
91,87,87,87,87,87,87,87,87,87,87,87,87,87,87
92,126,126,126,126,126,126,126,126,126,126,126,126,126,126
93,181,181,181,181,181,181,181,181,181,181,181,181,181,181
94,86,86,86,86,86,86,86,86,86,86,86,86,86,86
95,100,100,100,100,100,100,100,100,100,100,100,100,100,100
96,148,148,148,148,148,148,148,148,148,148,148,148,148,148
97,192,192,192,192,192,192,192,192,192,192,192,192,192,192
98,78,78,78,78,78,78,78,78,78,78,78,78,78,78
99,68,68,68,68,68,68,68,68,68,68,68,68,68,68
100,392,392,392,392,392,392,392,392,392,392,392,392,392,392
101,128,128,128,128,128,128,128,128,128,128,128,128,128,128
102,122,122,122,122,122,122,122,122,122,122,122,122,122,122
103,63,63,63,63,63,63,63,63,63,63,63,63,63,63
104,106,106,106,106,106,106,106,106,106,106,106,106,106,106
105,88,88,88,88,88,88,88,88,88,88,88,88,88,88
106,64,64,64,64,64,64,64,64,64,64,64,64,64,64
107,71,71,71,71,71,71,71,71,71,71,71,71,71,71
108,89,89,89,89,89,89,89,89,89,89,89,89,89,89
109,106,106,106,106,106,106,106,106,106,106,106,106,106,106
110,145,145,145,145,145,145,145,145,145,145,145,145,145,145
111,74,74,74,74,74,74,74,74,74,74,74,74,74,74
112,113,113,113,113,113,113,113,113,113,113,113,113,113,113
113,160,160,160,160,160,160,160,160,160,160,160,160,160,160
114,587,587,587,587,587,587,587,587,587,587,587,587,587,587
115,319,319,319,319,319,319,319,319,319,319,319,319,319,319
116,470,470,470,470,470,470,470,470,470,470,470,470,470,470
117,133,133,133,133,133,133,133,133,133,133,133,133,133,133
118,76,76,76,76,76,76,76,76,76,76,76,76,76,76
119,48,48,48,48,48,48,48,48,48,48,48,48,48,48
120,268,268,268,268,268,268,268,268,268,268,268,268,268,268
121,47,47,47,47,47,47,47,47,47,47,47,47,47,47
122,63,63,63,63,63,63,63,63,63,63,63,63,63,63
123,83,83,83,83,83,83,83,83,83,83,83,83,83,83
124,411,411,411,411,411,411,411,411,411,411,411,411,411,411
125,32,32,32,32,32,32,32,32,32,32,32,32,32,32
126,114,114,114,114,114,114,114,114,114,114,114,114,114,114
127,51,51,51,51,51,51,51,51,51,51,51,51,51,51
128,52,52,52,52,52,52,52,52,52,52,52,52,52,52
129,168,168,168,168,168,168,168,168,168,168,168,168,168,168
130,295,295,295,295,295,295,295,295,295,295,295,295,295,295
131,43,43,43,43,43,43,43,43,43,43,43,43,43,43
132,59,59,59,59,59,59,59,59,59,59,59,59,59,59
133,97,97,97,97,97,97,97,97,97,97,97,97,97,97
134,407,407,407,407,407,407,407,407,407,407,407,407,407,407
135,156,156,156,156,156,156,156,156,156,156,156,156,156,156
136,96,96,96,96,96,96,96,96,96,96,96,96,96,96
137,92,92,92,92,92,92,92,92,92,92,92,92,92,92
138,269,269,269,269,269,269,269,269,269,269,269,269,269,269
139,60,60,60,60,60,60,60,60,60,60,60,60,60,60
140,338,338,338,338,338,338,338,338,338,338,338,338,338,338
141,45,45,45,45,45,45,45,45,45,45,45,45,45,45
142,427,427,427,427,427,427,427,427,427,427,427,427,427,427
143,127,127,127,127,127,127,127,127,127,127,127,127,127,127
144,91,91,91,91,91,91,91,91,91,91,91,91,91,91
145,68,68,68,68,68,68,68,68,68,68,68,68,68,68
146,501,501,501,501,501,501,501,501,501,501,501,501,501,501
147,131,131,131,131,131,131,131,131,131,131,131,131,131,131
148,73,73,73,73,73,73,73,73,73,73,73,73,73,73
149,160,160,160,160,160,160,160,160,160,160,160,160,160,160
150,61,61,61,61,61,61,61,61,61,61,61,61,61,61
151,100,100,100,100,100,100,100,100,100,100,100,100,100,100
152,55,55,55,55,55,55,55,55,55,55,55,55,55,55
153,60,60,60,60,60,60,60,60,60,60,60,60,60,60
154,112,112,112,112,112,112,112,112,112,112,112,112,112,112
155,139,139,139,139,139,139,139,139,139,139,139,139,139,139
156,133,133,133,133,133,133,133,133,133,133,133,133,133,133
157,78,78,78,78,78,78,78,78,78,78,78,78,78,78
158,66,66,66,66,66,66,66,66,66,66,66,66,66,66
159,55,55,55,55,55,55,55,55,55,55,55,55,55,55
160,279,279,279,279,279,279,279,279,279,279,279,279,279,279
161,131,131,131,131,131,131,131,131,131,131,131,131,131,131
162,93,93,93,93,93,93,93,93,93,93,93,93,93,93
163,84,84,84,84,84,84,84,84,84,84,84,84,84,84
164,212,212,212,212,212,212,212,212,212,212,212,212,212,212
165,89,89,89,89,89,89,89,89,89,89,89,89,89,89
166,62,62,62,62,62,62,62,62,62,62,62,62,62,62
167,149,149,149,149,149,149,149,149,149,149,149,149,149,149
168,107,107,107,107,107,107,107,107,107,107,107,107,107,107
169,90,90,90,90,90,90,90,90,90,90,90,90,90,90
170,67,67,67,67,67,67,67,67,67,67,67,67,67,67
171,255,255,255,255,255,255,255,255,255,255,255,255,255,255
172,178,178,178,178,178,178,178,178,178,178,178,178,178,178
173,180,180,180,180,180,180,180,180,180,180,180,180,180,180
174,202,202,202,202,202,202,202,202,202,202,202,202,202,202
175,89,89,89,89,89,89,89,89,89,89,89,89,89,89
176,69,69,69,69,69,69,69,69,69,69,69,69,69,69
177,108,108,108,108,108,108,108,108,108,108,108,108,108,108
178,72,72,72,72,72,72,72,72,72,72,72,72,72,72
179,71,71,71,71,71,71,71,71,71,71,71,71,71,71
180,276,276,276,276,276,276,276,276,276,276,276,276,276,276
