1,232,232,232,232,232,232,232,232,232,232,232,232,232,232
2,93,93,93,93,93,93,93,93,93,93,93,93,93,93
3,84,84,84,84,84,84,84,84,84,84,84,84,84,84
4,126,126,126,126,126,126,126,126,126,126,126,126,126,126
5,179,179,179,179,179,179,179,179,179,179,179,179,179,179
6,109,109,109,109,109,109,109,109,109,109,109,109,109,109
7,127,127,127,127,127,127,127,127,127,127,127,127,127,127
8,62,62,62,62,62,62,62,62,62,62,62,62,62,62
9,235,235,235,235,235,235,235,235,235,235,235,235,235,235
10,96,96,96,96,96,96,96,96,96,96,96,96,96,96
11,89,89,89,89,89,89,89,89,89,89,89,89,89,89
12,66,66,66,66,66,66,66,66,66,66,66,66,66,66
13,241,241,241,241,241,241,241,241,241,241,241,241,241,241
14,60,60,60,60,60,60,60,60,60,60,60,60,60,60
15,153,153,153,153,153,153,153,153,153,153,153,153,153,153
16,40,40,40,40,40,40,40,40,40,40,40,40,40,40
17,92,92,92,92,92,92,92,92,92,92,92,92,92,92
18,104,104,104,104,104,104,104,104,104,104,104,104,104,104
19,157,157,157,157,157,157,157,157,157,157,157,157,157,157
20,148,148,148,148,148,148,148,148,148,148,148,148,148,148
21,95,95,95,95,95,95,95,95,95,95,95,95,95,95
22,122,122,122,122,122,122,122,122,122,122,122,122,122,122
23,52,52,52,52,52,52,52,52,52,52,52,52,52,52
24,76,76,76,76,76,76,76,76,76,76,76,76,76,76
25,123,123,123,123,123,123,123,123,123,123,123,123,123,123
26,79,79,79,79,79,79,79,79,79,79,79,79,79,79
27,89,89,89,89,89,89,89,89,89,89,89,89,89,89
28,74,74,74,74,74,74,74,74,74,74,74,74,74,74
29,136,136,136,136,136,136,136,136,136,136,136,136,136,136
30,49,49,49,49,49,49,49,49,49,49,49,49,49,49
31,390,390,390,390,390,390,390,390,390,390,390,390,390,390
32,346,346,346,346,346,346,346,346,346,346,346,346,346,346
33,70,70,70,70,70,70,70,70,70,70,70,70,70,70
34,422,422,422,422,422,422,422,422,422,422,422,422,422,422
35,194,194,194,194,194,194,194,194,194,194,194,194,194,194
36,64,64,64,64,64,64,64,64,64,64,64,64,64,64
37,222,222,222,222,222,222,222,222,222,222,222,222,222,222
38,99,99,99,99,99,99,99,99,99,99,99,99,99,99
39,220,220,220,220,220,220,220,220,220,220,220,220,220,220
40,88,88,88,88,88,88,88,88,88,88,88,88,88,88
41,210,210,210,210,210,210,210,210,210,210,210,210,210,210
42,78,78,78,78,78,78,78,78,78,78,78,78,78,78
43,82,82,82,82,82,82,82,82,82,82,82,82,82,82
44,63,63,63,63,63,63,63,63,63,63,63,63,63,63
45,38,38,38,38,38,38,38,38,38,38,38,38,38,38
46,164,164,164,164,164,164,164,164,164,164,164,164,164,164
47,136,136,136,136,136,136,136,136,136,136,136,136,136,136
48,420,420,420,420,420,420,420,420,420,420,420,420,420,420
49,448,448,448,448,448,448,448,448,448,448,448,448,448,448
50,67,67,67,67,67,67,67,67,67,67,67,67,67,67
51,59,59,59,59,59,59,59,59,59,59,59,59,59,59
52,71,71,71,71,71,71,71,71,71,71,71,71,71,71
53,121,121,121,121,121,121,121,121,121,121,121,121,121,121
54,317,317,317,317,317,317,317,317,317,317,317,317,317,317
55,342,342,342,342,342,342,342,342,342,342,342,342,342,342
56,76,76,76,76,76,76,76,76,76,76,76,76,76,76
57,294,294,294,294,294,294,294,294,294,294,294,294,294,294
58,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651,1651
59,182,182,182,182,182,182,182,182,182,182,182,182,182,182
60,167,167,167,167,167,167,167,167,167,167,167,167,167,167
61,95,95,95,95,95,95,95,95,95,95,95,95,95,95
62,89,89,89,89,89,89,89,89,89,89,89,89,89,89
63,218,218,218,218,218,218,218,218,218,218,218,218,218,218
64,149,149,149,149,149,149,149,149,149,149,149,149,149,149
65,370,370,370,370,370,370,370,370,370,370,370,370,370,370
66,82,82,82,82,82,82,82,82,82,82,82,82,82,82
67,65,65,65,65,65,65,65,65,65,65,65,65,65,65
68,58,58,58,58,58,58,58,58,58,58,58,58,58,58
69,116,116,116,116,116,116,116,116,116,116,116,116,116,116
70,65,65,65,65,65,65,65,65,65,65,65,65,65,65
