1,259,204,229,252,247,271,209,259,204,229,252,247,271,209
2,72,77,72,97,128,130,97,72,77,72,97,128,130,97
3,60,56,62,84,107,100,54,60,56,62,84,107,100,54
4,76,97,49,91,184,193,82,76,97,49,91,184,193,82
5,248,149,156,205,189,253,328,248,149,156,205,189,253,328
6,96,100,101,122,105,112,93,96,100,101,122,105,112,93
7,115,94,111,127,160,183,107,115,94,111,127,160,183,107
8,67,63,71,49,81,88,57,67,63,71,49,81,88,57
9,194,193,210,192,243,281,226,194,193,210,192,243,281,226
10,89,119,81,83,87,101,90,89,119,81,83,87,101,90
11,99,97,91,94,69,72,101,99,97,91,94,69,72,101
12,42,53,51,62,76,78,51,42,53,51,62,76,78,51
13,243,246,230,240,214,237,243,243,246,230,240,214,237,243
14,61,60,54,47,69,53,63,61,60,54,47,69,53,63
15,105,108,115,128,178,186,118,105,108,115,128,178,186,118
16,41,39,36,54,46,44,33,41,39,36,54,46,44,33
17,78,74,76,86,119,105,77,78,74,76,86,119,105,77
18,76,60,62,88,126,112,86,76,60,62,88,126,112,86
19,139,115,144,126,167,231,143,139,115,144,126,167,231,143
20,165,150,154,147,139,132,163,165,150,154,147,139,132,163
21,57,62,60,73,120,112,69,57,62,60,73,120,112,69
22,95,112,98,125,120,118,102,95,112,98,125,120,118,102
23,8,0,0,17,11,8,44,8,0,0,17,11,8,44
24,44,49,40,71,116,126,38,44,49,40,71,116,126,38
25,110,110,105,134,145,125,105,110,110,105,134,145,125,105
26,42,53,55,45,122,127,40,42,53,55,45,122,127,40
27,83,89,90,88,89,88,90,83,89,90,88,89,88,90
28,60,51,54,75,84,91,53,60,51,54,75,84,91,53
29,59,62,68,99,174,164,75,59,62,68,99,174,164,75
30,33,46,43,49,48,59,45,33,46,43,49,48,59,45
31,256,302,190,257,519,488,277,256,302,190,257,519,488,277
32,486,533,500,515,246,177,524,486,533,500,515,246,177,524
33,53,57,51,55,106,85,53,53,57,51,55,106,85,53
34,316,309,281,404,511,428,325,316,309,281,404,511,428,325
35,98,99,244,89,157,178,79,98,99,244,89,157,178,79
36,60,74,64,55,66,81,55,60,74,64,55,66,81,55
37,195,188,192,198,245,310,170,195,188,192,198,245,310,170
38,113,99,106,94,67,64,107,113,99,106,94,67,64,107
39,230,177,198,206,250,341,235,230,177,198,206,250,341,235
40,97,71,79,80,93,114,74,97,71,79,80,93,114,74
41,133,97,102,153,273,327,106,133,97,102,153,273,327,106
42,79,81,70,92,98,90,79,79,81,70,92,98,90,79
43,63,63,56,93,68,100,60,63,63,56,93,68,100,60
44,52,41,47,53,76,72,60,52,41,47,53,76,72,60
45,27,27,25,35,49,44,24,27,27,25,35,49,44,24
46,189,171,168,166,169,184,198,189,171,168,166,169,184,198
47,179,186,168,178,96,100,158,179,186,168,178,96,100,158
48,354,356,330,383,513,537,341,354,356,330,383,513,537,341
49,362,351,345,349,521,598,429,362,351,345,349,521,598,429
50,62,60,61,60,65,77,75,62,60,61,60,65,77,75
51,77,60,57,73,42,37,67,77,60,57,73,42,37,67
52,29,37,33,58,118,96,33,29,37,33,58,118,96,33
53,124,116,127,148,130,119,117,124,116,127,148,130,119,117
54,320,317,310,320,323,311,339,320,317,310,320,323,311,339
55,326,325,342,393,354,348,326,326,325,342,393,354,348,326
56,55,66,61,64,91,75,57,55,66,61,64,91,75,57
57,258,308,261,300,238,245,252,258,308,261,300,238,245,252
