1,231,231,231,231,231,231,231,231,231,231,231,231,231,231
2,52,52,52,52,52,52,52,52,52,52,52,52,52,52
3,84,84,84,84,84,84,84,84,84,84,84,84,84,84
4,123,123,123,123,123,123,123,123,123,123,123,123,123,123
5,212,212,212,212,212,212,212,212,212,212,212,212,212,212
6,102,102,102,102,102,102,102,102,102,102,102,102,102,102
7,135,135,135,135,135,135,135,135,135,135,135,135,135,135
8,67,67,67,67,67,67,67,67,67,67,67,67,67,67
9,231,231,231,231,231,231,231,231,231,231,231,231,231,231
10,95,95,95,95,95,95,95,95,95,95,95,95,95,95
11,85,85,85,85,85,85,85,85,85,85,85,85,85,85
12,61,61,61,61,61,61,61,61,61,61,61,61,61,61
13,243,243,243,243,243,243,243,243,243,243,243,243,243,243
14,56,56,56,56,56,56,56,56,56,56,56,56,56,56
15,146,146,146,146,146,146,146,146,146,146,146,146,146,146
16,46,46,46,46,46,46,46,46,46,46,46,46,46,46
17,94,94,94,94,94,94,94,94,94,94,94,94,94,94
18,84,84,84,84,84,84,84,84,84,84,84,84,84,84
19,164,164,164,164,164,164,164,164,164,164,164,164,164,164
20,150,150,150,150,150,150,150,150,150,150,150,150,150,150
21,90,90,90,90,90,90,90,90,90,90,90,90,90,90
22,111,111,111,111,111,111,111,111,111,111,111,111,111,111
23,24,24,24,24,24,24,24,24,24,24,24,24,24,24
24,87,87,87,87,87,87,87,87,87,87,87,87,87,87
25,123,123,123,123,123,123,123,123,123,123,123,123,123,123
26,85,85,85,85,85,85,85,85,85,85,85,85,85,85
27,86,86,86,86,86,86,86,86,86,86,86,86,86,86
28,72,72,72,72,72,72,72,72,72,72,72,72,72,72
29,124,124,124,124,124,124,124,124,124,124,124,124,124,124
30,46,46,46,46,46,46,46,46,46,46,46,46,46,46
31,373,373,373,373,373,373,373,373,373,373,373,373,373,373
32,342,342,342,342,342,342,342,342,342,342,342,342,342,342
33,73,73,73,73,73,73,73,73,73,73,73,73,73,73
34,409,409,409,409,409,409,409,409,409,409,409,409,409,409
35,164,164,164,164,164,164,164,164,164,164,164,164,164,164
36,68,68,68,68,68,68,68,68,68,68,68,68,68,68
37,230,230,230,230,230,230,230,230,230,230,230,230,230,230
38,89,89,89,89,89,89,89,89,89,89,89,89,89,89
39,252,252,252,252,252,252,252,252,252,252,252,252,252,252
40,89,89,89,89,89,89,89,89,89,89,89,89,89,89
41,214,214,214,214,214,214,214,214,214,214,214,214,214,214
42,81,81,81,81,81,81,81,81,81,81,81,81,81,81
43,74,74,74,74,74,74,74,74,74,74,74,74,74,74
44,62,62,62,62,62,62,62,62,62,62,62,62,62,62
45,37,37,37,37,37,37,37,37,37,37,37,37,37,37
46,174,174,174,174,174,174,174,174,174,174,174,174,174,174
47,139,139,139,139,139,139,139,139,139,139,139,139,139,139
48,430,430,430,430,430,430,430,430,430,430,430,430,430,430
49,454,454,454,454,454,454,454,454,454,454,454,454,454,454
50,67,67,67,67,67,67,67,67,67,67,67,67,67,67
51,59,59,59,59,59,59,59,59,59,59,59,59,59,59
52,74,74,74,74,74,74,74,74,74,74,74,74,74,74
53,127,127,127,127,127,127,127,127,127,127,127,127,127,127
54,316,316,316,316,316,316,316,316,316,316,316,316,316,316
55,352,352,352,352,352,352,352,352,352,352,352,352,352,352
56,69,69,69,69,69,69,69,69,69,69,69,69,69,69
57,278,278,278,278,278,278,278,278,278,278,278,278,278,278
58,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677
59,182,182,182,182,182,182,182,182,182,182,182,182,182,182
60,161,161,161,161,161,161,161,161,161,161,161,161,161,161
61,91,91,91,91,91,91,91,91,91,91,91,91,91,91
62,84,84,84,84,84,84,84,84,84,84,84,84,84,84
63,213,213,213,213,213,213,213,213,213,213,213,213,213,213
64,135,135,135,135,135,135,135,135,135,135,135,135,135,135
65,395,395,395,395,395,395,395,395,395,395,395,395,395,395
66,73,73,73,73,73,73,73,73,73,73,73,73,73,73
67,65,65,65,65,65,65,65,65,65,65,65,65,65,65
68,58,58,58,58,58,58,58,58,58,58,58,58,58,58
69,109,109,109,109,109,109,109,109,109,109,109,109,109,109
70,59,59,59,59,59,59,59,59,59,59,59,59,59,59
71,154,154,154,154,154,154,154,154,154,154,154,154,154,154
72,510,510,510,510,510,510,510,510,510,510,510,510,510,510
73,98,98,98,98,98,98,98,98,98,98,98,98,98,98
74,119,119,119,119,119,119,119,119,119,119,119,119,119,119
75,84,84,84,84,84,84,84,84,84,84,84,84,84,84
76,51,51,51,51,51,51,51,51,51,51,51,51,51,51
77,119,119,119,119,119,119,119,119,119,119,119,119,119,119
78,54,54,54,54,54,54,54,54,54,54,54,54,54,54
79,125,125,125,125,125,125,125,125,125,125,125,125,125,125
80,69,69,69,69,69,69,69,69,69,69,69,69,69,69
81,107,107,107,107,107,107,107,107,107,107,107,107,107,107
82,107,107,107,107,107,107,107,107,107,107,107,107,107,107
83,138,138,138,138,138,138,138,138,138,138,138,138,138,138
84,198,198,198,198,198,198,198,198,198,198,198,198,198,198
85,78,78,78,78,78,78,78,78,78,78,78,78,78,78
86,134,134,134,134,134,134,134,134,134,134,134,134,134,134
87,98,98,98,98,98,98,98,98,98,98,98,98,98,98
88,489,489,489,489,489,489,489,489,489,489,489,489,489,489
89,56,56,56,56,56,56,56,56,56,56,56,56,56,56
90,250,250,250,250,250,250,250,250,250,250,250,250,250,250
91,98,98,98,98,98,98,98,98,98,98,98,98,98,98
92,142,142,142,142,142,142,142,142,142,142,142,142,142,142
93,155,155,155,155,155,155,155,155,155,155,155,155,155,155
94,93,93,93,93,93,93,93,93,93,93,93,93,93,93
95,96,96,96,96,96,96,96,96,96,96,96,96,96,96
96,126,126,126,126,126,126,126,126,126,126,126,126,126,126
97,179,179,179,179,179,179,179,179,179,179,179,179,179,179
98,83,83,83,83,83,83,83,83,83,83,83,83,83,83
99,58,58,58,58,58,58,58,58,58,58,58,58,58,58
100,376,376,376,376,376,376,376,376,376,376,376,376,376,376
101,137,137,137,137,137,137,137,137,137,137,137,137,137,137
102,129,129,129,129,129,129,129,129,129,129,129,129,129,129
103,72,72,72,72,72,72,72,72,72,72,72,72,72,72
104,102,102,102,102,102,102,102,102,102,102,102,102,102,102
105,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,63,63,63,63,63,63,63,63,63,63,63,63,63,63
107,110,110,110,110,110,110,110,110,110,110,110,110,110,110
108,102,102,102,102,102,102,102,102,102,102,102,102,102,102
109,107,107,107,107,107,107,107,107,107,107,107,107,107,107
110,146,146,146,146,146,146,146,146,146,146,146,146,146,146
111,72,72,72,72,72,72,72,72,72,72,72,72,72,72
112,128,128,128,128,128,128,128,128,128,128,128,128,128,128
113,139,139,139,139,139,139,139,139,139,139,139,139,139,139
114,592,592,592,592,592,592,592,592,592,592,592,592,592,592
115,426,426,426,426,426,426,426,426,426,426,426,426,426,426
116,445,445,445,445,445,445,445,445,445,445,445,445,445,445
117,157,157,157,157,157,157,157,157,157,157,157,157,157,157
118,66,66,66,66,66,66,66,66,66,66,66,66,66,66
119,57,57,57,57,57,57,57,57,57,57,57,57,57,57
120,283,283,283,283,283,283,283,283,283,283,283,283,283,283
121,54,54,54,54,54,54,54,54,54,54,54,54,54,54
122,62,62,62,62,62,62,62,62,62,62,62,62,62,62
123,101,101,101,101,101,101,101,101,101,101,101,101,101,101
124,398,398,398,398,398,398,398,398,398,398,398,398,398,398
125,44,44,44,44,44,44,44,44,44,44,44,44,44,44
126,106,106,106,106,106,106,106,106,106,106,106,106,106,106
127,65,65,65,65,65,65,65,65,65,65,65,65,65,65
128,60,60,60,60,60,60,60,60,60,60,60,60,60,60
129,216,216,216,216,216,216,216,216,216,216,216,216,216,216
130,308,308,308,308,308,308,308,308,308,308,308,308,308,308
131,59,59,59,59,59,59,59,59,59,59,59,59,59,59
132,66,66,66,66,66,66,66,66,66,66,66,66,66,66
133,94,94,94,94,94,94,94,94,94,94,94,94,94,94
134,393,393,393,393,393,393,393,393,393,393,393,393,393,393
135,163,163,163,163,163,163,163,163,163,163,163,163,163,163
136,98,98,98,98,98,98,98,98,98,98,98,98,98,98
137,85,85,85,85,85,85,85,85,85,85,85,85,85,85
138,255,255,255,255,255,255,255,255,255,255,255,255,255,255
139,83,83,83,83,83,83,83,83,83,83,83,83,83,83
140,301,301,301,301,301,301,301,301,301,301,301,301,301,301
141,49,49,49,49,49,49,49,49,49,49,49,49,49,49
142,369,369,369,369,369,369,369,369,369,369,369,369,369,369
143,119,119,119,119,119,119,119,119,119,119,119,119,119,119
144,121,121,121,121,121,121,121,121,121,121,121,121,121,121
145,66,66,66,66,66,66,66,66,66,66,66,66,66,66
146,537,537,537,537,537,537,537,537,537,537,537,537,537,537
147,122,122,122,122,122,122,122,122,122,122,122,122,122,122
148,72,72,72,72,72,72,72,72,72,72,72,72,72,72
149,193,193,193,193,193,193,193,193,193,193,193,193,193,193
150,71,71,71,71,71,71,71,71,71,71,71,71,71,71
151,87,87,87,87,87,87,87,87,87,87,87,87,87,87
152,55,55,55,55,55,55,55,55,55,55,55,55,55,55
153,70,70,70,70,70,70,70,70,70,70,70,70,70,70
154,95,95,95,95,95,95,95,95,95,95,95,95,95,95
155,129,129,129,129,129,129,129,129,129,129,129,129,129,129
