1,230,230,230,230,230,230,230,230,230,230,230,230,230,230
2,96,96,96,96,96,96,96,96,96,96,96,96,96,96
3,88,88,88,88,88,88,88,88,88,88,88,88,88,88
4,104,104,104,104,104,104,104,104,104,104,104,104,104,104
5,215,215,215,215,215,215,215,215,215,215,215,215,215,215
6,104,104,104,104,104,104,104,104,104,104,104,104,104,104
7,124,124,124,124,124,124,124,124,124,124,124,124,124,124
8,68,68,68,68,68,68,68,68,68,68,68,68,68,68
9,213,213,213,213,213,213,213,213,213,213,213,213,213,213
10,92,92,92,92,92,92,92,92,92,92,92,92,92,92
11,89,89,89,89,89,89,89,89,89,89,89,89,89,89
12,60,60,60,60,60,60,60,60,60,60,60,60,60,60
13,236,236,236,236,236,236,236,236,236,236,236,236,236,236
14,59,59,59,59,59,59,59,59,59,59,59,59,59,59
15,134,134,134,134,134,134,134,134,134,134,134,134,134,134
16,41,41,41,41,41,41,41,41,41,41,41,41,41,41
17,86,86,86,86,86,86,86,86,86,86,86,86,86,86
18,82,82,82,82,82,82,82,82,82,82,82,82,82,82
19,149,149,149,149,149,149,149,149,149,149,149,149,149,149
20,150,150,150,150,150,150,150,150,150,150,150,150,150,150
21,79,79,79,79,79,79,79,79,79,79,79,79,79,79
22,123,123,123,123,123,123,123,123,123,123,123,123,123,123
23,12,12,12,12,12,12,12,12,12,12,12,12,12,12
24,77,77,77,77,77,77,77,77,77,77,77,77,77,77
25,119,119,119,119,119,119,119,119,119,119,119,119,119,119
26,63,63,63,63,63,63,63,63,63,63,63,63,63,63
27,88,88,88,88,88,88,88,88,88,88,88,88,88,88
28,69,69,69,69,69,69,69,69,69,69,69,69,69,69
29,100,100,100,100,100,100,100,100,100,100,100,100,100,100
30,49,49,49,49,49,49,49,49,49,49,49,49,49,49
31,327,327,327,327,327,327,327,327,327,327,327,327,327,327
32,427,427,427,427,427,427,427,427,427,427,427,427,427,427
33,60,60,60,60,60,60,60,60,60,60,60,60,60,60
34,362,362,362,362,362,362,362,362,362,362,362,362,362,362
35,136,136,136,136,136,136,136,136,136,136,136,136,136,136
36,68,68,68,68,68,68,68,68,68,68,68,68,68,68
37,210,210,210,210,210,210,210,210,210,210,210,210,210,210
38,95,95,95,95,95,95,95,95,95,95,95,95,95,95
39,210,210,210,210,210,210,210,210,210,210,210,210,210,210
40,86,86,86,86,86,86,86,86,86,86,86,86,86,86
41,169,169,169,169,169,169,169,169,169,169,169,169,169,169
42,85,85,85,85,85,85,85,85,85,85,85,85,85,85
43,81,81,81,81,81,81,81,81,81,81,81,81,81,81
44,66,66,66,66,66,66,66,66,66,66,66,66,66,66
45,33,33,33,33,33,33,33,33,33,33,33,33,33,33
46,164,164,164,164,164,164,164,164,164,164,164,164,164,164
47,152,152,152,152,152,152,152,152,152,152,152,152,152,152
48,388,388,388,388,388,388,388,388,388,388,388,388,388,388
49,398,398,398,398,398,398,398,398,398,398,398,398,398,398
50,66,66,66,66,66,66,66,66,66,66,66,66,66,66
51,63,63,63,63,63,63,63,63,63,63,63,63,63,63
52,58,58,58,58,58,58,58,58,58,58,58,58,58,58
53,123,123,123,123,123,123,123,123,123,123,123,123,123,123
54,331,331,331,331,331,331,331,331,331,331,331,331,331,331
55,339,339,339,339,339,339,339,339,339,339,339,339,339,339
56,67,67,67,67,67,67,67,67,67,67,67,67,67,67
57,266,266,266,266,266,266,266,266,266,266,266,266,266,266
58,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598
59,165,165,165,165,165,165,165,165,165,165,165,165,165,165
60,168,168,168,168,168,168,168,168,168,168,168,168,168,168
61,87,87,87,87,87,87,87,87,87,87,87,87,87,87
62,79,79,79,79,79,79,79,79,79,79,79,79,79,79
63,200,200,200,200,200,200,200,200,200,200,200,200,200,200
64,148,148,148,148,148,148,148,148,148,148,148,148,148,148
65,327,327,327,327,327,327,327,327,327,327,327,327,327,327
66,78,78,78,78,78,78,78,78,78,78,78,78,78,78
67,60,60,60,60,60,60,60,60,60,60,60,60,60,60
68,58,58,58,58,58,58,58,58,58,58,58,58,58,58
69,102,102,102,102,102,102,102,102,102,102,102,102,102,102
70,56,56,56,56,56,56,56,56,56,56,56,56,56,56
71,152,152,152,152,152,152,152,152,152,152,152,152,152,152
72,511,511,511,511,511,511,511,511,511,511,511,511,511,511
73,103,103,103,103,103,103,103,103,103,103,103,103,103,103
74,116,116,116,116,116,116,116,116,116,116,116,116,116,116
75,95,95,95,95,95,95,95,95,95,95,95,95,95,95
76,51,51,51,51,51,51,51,51,51,51,51,51,51,51
77,127,127,127,127,127,127,127,127,127,127,127,127,127,127
78,56,56,56,56,56,56,56,56,56,56,56,56,56,56
79,148,148,148,148,148,148,148,148,148,148,148,148,148,148
80,70,70,70,70,70,70,70,70,70,70,70,70,70,70
81,96,96,96,96,96,96,96,96,96,96,96,96,96,96
82,107,107,107,107,107,107,107,107,107,107,107,107,107,107
83,126,126,126,126,126,126,126,126,126,126,126,126,126,126
